Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price
-1.0,-0.7489109879435507,-0.652037577881931,-0.125,-0.25,-1.0,-0.5925925925925926,0.12209034699999999,0,0.0,0.13333333333333333,0.22620519159456118,1.0,6.2125,1.5,-0.6,0,107175.80002616276
0.0,-0.29755674567996293,-0.06819967576969763,0.0,-0.25,-0.5,-0.25925925925925924,0.012338886,0,0.0,0.3333333333333333,0.08670316086879745,-0.2,7.3625,0.5,0.2,0,189132.24610543207
0.0,0.06170138355977342,1.0500764707312402,0.5,-0.5,-1.25,0.0,0.005767451,0,0.0,-0.8,-0.8647360056507152,-0.4,0.0,-0.5,-0.6,0,93991.02357830193
1.0,1.0255245771988677,0.6458047264704426,0.5,0.875,0.375,0.9259259259259259,0.195781053,0,0.0,-0.06666666666666667,-0.012890693978456649,0.8,0.0,1.0,-0.2,0,474801.0876473484
-1.0,-0.8162749321615921,-0.45551802274906916,-0.125,-0.5,-0.5,-0.3333333333333333,0.000995363,0,0.0,0.5666666666666667,0.4177997527812114,-0.2,0.0,0.0,0.4,0,129339.26816358855
-1.0,-0.598362412665063,-0.6584781659430979,0.375,-0.5,-0.125,-0.07407407407407407,0.036270089,0,0.0,-0.6333333333333333,-0.7005120960621579,-0.2,-4.375,0.0,-0.4,0,115528.35576222533
1.0,0.48350870465860607,0.6303482001942994,0.0,-0.25,-0.5,-0.25925925925925924,0.0,0,0.0,0.7333333333333333,1.065512978986403,-0.4,1.53125,1.0,0.4,0,243712.5168421164
-1.0,-0.7555746995256893,-0.6783215261582871,-0.125,-0.25,-1.0,-0.4444444444444444,0.086885265,0,0.0,-0.5,-0.5311672258520219,0.0,4.04375,-0.5,-0.6,0,140995.39866552837
0.0,0.5215864291409547,1.148269390180581,-0.625,-0.625,-1.5,0.0,0.017647053,0,0.0,-0.7666666666666667,-0.8504326328800988,-0.4,0.0,-0.5,-0.6,0,148624.36135552294
-1.0,-0.7544871228314441,-0.5089378461307018,-0.125,-0.625,-0.625,-0.5925925925925926,0.050272014000000004,0,0.0,-0.13333333333333333,-0.18612043086703162,2.4,0.75,-0.5,0.0,0,190099.92883356905
1.0,0.38472362376256664,0.5718410455012437,-0.125,0.0,-0.5,0.0,0.002211665,0,0.0,0.4666666666666667,0.4112661133674731,0.2,0.0,0.0,0.4,1,316732.1658333264
-1.0,-0.5224365739543425,-0.6853899004428058,0.0,0.25,-0.5,-0.1111111111111111,0.20014680199999998,0,0.0,-0.06666666666666667,-0.23132615221613986,1.2,-0.8125,0.5,-0.6,0,218078.2273857116
0.0,0.2699258511541339,0.17396948420887348,-0.625,0.125,0.75,0.0,0.21140121399999998,0,0.0,-0.5333333333333333,-0.5991523927247042,-0.4,0.0,-0.5,-0.4,0,136990.32391895654
1.0,0.6353614467805077,0.30407093620710157,0.25,-0.5,0.125,0.4074074074074074,0.0,0,0.0,0.0,-0.04555889104714816,0.4,-5.3375,0.0,-0.4,0,365023.2659445211
-1.0,-0.5207517184593886,0.3105889930971923,0.375,-0.125,-0.125,-0.37037037037037035,0.09229064199999999,0,0.0,-0.13333333333333333,-0.16581317322973688,0.0,-4.59375,0.0,-0.2,0,161087.97922894274
-1.0,-1.011862344814446,-0.762081830557767,-0.25,-0.375,-1.0,-1.6666666666666667,0.0,0,0.0,0.16666666666666666,0.39784566484195655,17.0,23.7625,2.0,0.4,0,201311.77181779503
-1.0,-0.5727945661830421,-0.6463191210232185,0.375,-0.375,-0.125,-0.3333333333333333,0.195781053,0,0.0,-0.06666666666666667,-0.012890693978456649,0.8,0.0,1.0,-0.2,0,195250.9756309731
-1.0,-0.13236305158407619,-0.5505712983844747,-0.625,-0.375,-1.0,1.3703703703703705,0.01405792,0,0.0,-0.8,-0.8820413208546707,-0.4,0.0,-0.5,-0.6,0,84498.4094034726
0.0,0.033958167402292495,0.0009247704421445486,-0.625,-0.75,-1.25,0.0,0.005767451,0,0.0,-0.8,-0.8647360056507152,-0.4,0.0,-0.5,-0.6,0,90512.94765272576
2.0,2.0310784324005065,1.9101495319204767,0.375,0.5,-0.125,-1.5555555555555556,0.0,0,0.0,-0.6,-0.6401200776973336,7.4,5.5375,0.0,0.4,0,274992.4723657961
0.0,-0.4420374777874068,-0.37979614120361394,0.125,-0.125,-0.5,-0.25925925925925924,0.000995363,0,0.0,0.5666666666666667,0.4177997527812114,-0.2,0.0,0.0,0.4,0,62483.977997905546
-1.0,-0.5307091563226207,-0.5846725468442512,0.125,0.875,0.125,0.7037037037037037,0.14890389099999998,0,0.0,-0.5333333333333333,-0.588557301783507,-0.2,3.3125,1.0,-0.2,0,129568.85670470426
0.0,0.5879122498599423,1.507479285981501,-0.625,0.25,-0.625,1.4074074074074074,0.24320451899999998,0,0.0,-0.6666666666666666,-0.6570722232032492,-0.4,-2.25,-0.5,-0.6,0,192261.9632697044
-1.0,-0.8232020766867308,-0.7696079122193141,-0.125,-0.125,-0.5,-0.2962962962962963,0.24603154800000002,0,1.0,-0.1,-0.376832067808582,0.4,11.34375,1.0,0.0,0,159292.27250483687
2.0,2.1479576651939243,1.5512067081293297,-0.625,2.125,1.5,0.0,0.075778755,0,0.0,-0.6333333333333333,-0.6794984990287833,0.2,0.0,-0.5,-0.2,0,248411.842332234
-1.0,-0.4720661280847791,-0.6397749363200238,-0.625,0.25,-1.5,1.4814814814814814,0.017647053,0,0.0,-0.7666666666666667,-0.8504326328800988,-0.4,0.0,-0.5,-0.6,0,149422.35586033322
0.0,0.6890217995673239,0.48130961350482165,-0.625,-0.375,0.5,0.0,0.075778755,0,0.0,-0.6333333333333333,-0.6794984990287833,0.2,0.0,-0.5,-0.2,0,246684.18590770641
0.0,-0.2190502750744552,-0.1846166257898855,-0.625,0.0,-0.125,0.0,0.034656082000000005,0,0.0,-0.8333333333333334,-0.9035846724351051,-0.4,0.0,-0.5,-0.6,0,98897.32314475776
1.0,1.941965423074193,1.4001442066502576,-0.75,0.125,-1.625,0.0,0.072157581,0,0.0,-0.7666666666666667,-0.8221790570369062,-0.2,0.0,-0.5,-0.6,1,192538.8720151198
1.0,0.5883042912261552,0.6258210582277244,0.375,-0.625,-0.5,-0.1111111111111111,0.14966637300000002,0,0.0,-0.1,-0.08758608511389723,0.0,19.91875,1.5,-0.4,0,243611.2567205842
0.0,0.0181112697644762,-0.09267097224540954,0.375,0.125,0.5,1.1481481481481481,0.075778755,0,0.0,-0.6333333333333333,-0.6794984990287833,0.2,0.0,-0.5,-0.2,0,79325.62607583651
0.0,0.18884274595146605,0.2253323900225471,0.125,-0.375,-1.0,-0.8148148148148148,0.17891679600000002,0,0.0,-0.23333333333333334,-0.29860497969274236,0.4,-4.425,0.0,0.4,0,187204.95100846604
0.0,0.5298666733209708,0.12453482986350912,0.5,-0.125,-1.0,-0.7037037037037037,0.306977489,0,0.0,0.06666666666666667,-0.02419212431573371,2.4,4.21875,2.0,0.8,0,211131.35307315344
0.0,0.29443481621324175,-0.0009267232144042871,0.375,0.0,0.0,1.4074074074074074,0.038692987000000005,0,0.0,0.1,0.2203778915769027,-0.2,0.71875,0.5,0.4,0,221920.8533101061
1.0,1.452564094061948,2.760946775926804,-0.625,0.375,1.125,0.0,0.0071223169999999995,0,0.0,-0.8,-0.8866325269291895,-0.4,0.0,-0.5,-0.4,0,274283.7686320374
0.0,0.007736142944808767,-0.018304908149782365,-0.625,0.375,0.5,0.0,0.034656082000000005,0,0.0,-0.8333333333333334,-0.9035846724351051,-0.4,0.0,-0.5,-0.6,0,126243.20833148828
-1.0,-0.5060545846621033,-0.4131025414781976,0.25,-0.25,-0.125,0.25925925925925924,0.407276235,1,0.0,-0.5333333333333333,-0.6210489140031785,-0.4,-3.3125,-0.5,-0.6,1,125817.70945460867
0.0,0.16413268188347013,-0.08273544690825085,0.5,0.375,0.125,0.25925925925925924,0.460556389,0,0.0,-0.16666666666666666,-0.1587497792689387,2.4,0.0,0.0,0.4,0,246293.0223333348
-1.0,-0.427274206949189,-0.33731571626593415,-0.625,1.5,0.5,0.0,0.075778755,0,0.0,-0.6333333333333333,-0.6794984990287833,0.2,0.0,-0.5,-0.2,0,111124.7412577501
-1.0,-0.5386144936974084,-0.41896608357349047,-0.625,0.875,0.5,0.0,0.0071223169999999995,0,0.0,-0.8,-0.8866325269291895,-0.4,0.0,-0.5,-0.4,0,128592.33469621286
0.0,-0.22451804940201325,-0.0008884975694185067,0.125,0.25,-0.125,-0.1111111111111111,0.089039719,0,0.0,0.26666666666666666,0.47518982871269644,0.6,0.0,-0.5,1.6,0,227319.94973000386
0.0,0.4577322582197213,0.31169557210996207,-0.75,-0.375,0.5,0.0,0.0071223169999999995,0,0.0,-0.8,-0.8866325269291895,-0.4,0.0,-0.5,-0.4,0,240780.2915676729
0.0,0.7711450289720135,0.5415339226135173,-0.75,0.25,0.25,0.0,0.072157581,0,0.0,-0.7666666666666667,-0.8221790570369062,-0.2,0.0,-0.5,-0.6,1,166304.44161347626
1.0,-0.13504670823130266,0.7324448700155333,0.5,0.5,1.5,1.3333333333333333,0.072157581,0,0.0,-0.7666666666666667,-0.8221790570369062,-0.2,0.0,-0.5,-0.6,1,136455.0981755763
0.0,0.1632039660216851,0.1783356355685941,0.25,0.25,0.5,1.2962962962962963,0.24320451899999998,0,0.0,-0.6666666666666666,-0.6570722232032492,-0.4,-2.25,-0.5,-0.6,0,219586.4483683236
0.0,0.3147419787695926,0.20975236467592234,0.5,0.5,0.375,0.14814814814814814,0.090799103,0,0.0,1.6333333333333333,2.4365177467773265,0.0,0.0,2.0,2.4,0,231256.80827055234
0.0,-0.4842239041340701,-0.35237078722306703,0.125,0.5,-0.5,-0.5555555555555556,1.8e-09,0,0.0,-0.3,-0.28324209782800636,14.2,5.71875,0.5,0.4,0,264758.87679330265
-1.0,-0.3950031722828238,-0.5767627309021828,0.25,0.375,-0.125,0.1111111111111111,0.127375905,0,0.0,0.6,0.5551827653187357,0.2,0.0,1.0,1.2,0,186389.85498086028
0.0,-0.1350431339224587,-0.10891744602955165,-0.125,-0.625,-1.0,-0.3333333333333333,0.033493708,0,0.0,1.3666666666666667,0.9337806816175173,-0.2,2.6375,1.0,1.0,0,182589.23387009595
0.0,-0.26911346771257955,-0.28793071499581485,-0.125,0.0,-1.0,-0.37037037037037035,0.12209034699999999,0,0.0,0.13333333333333333,0.22620519159456118,1.0,6.2125,1.5,-0.6,0,228077.5097228638
1.0,1.0836549556295165,0.7707101807683464,-0.625,-0.375,0.5,0.0,0.24320451899999998,0,0.0,-0.6666666666666666,-0.6570722232032492,-0.4,-2.25,-0.5,-0.6,0,223517.0478601399
-1.0,-0.5288284414072304,-0.4577858728559947,0.375,0.125,1.125,0.5185185185185185,0.371148999,0,0.0,0.3,0.3143210312555183,-0.2,-0.9375,0.5,0.4,0,184258.37694343692
1.0,0.12360093193794214,0.06666346094284654,-0.75,-0.125,1.5,0.0,0.072157581,0,0.0,-0.7666666666666667,-0.8221790570369062,-0.2,0.0,-0.5,-0.6,1,172184.66121292673
1.0,0.12830119598653517,0.15104375471666223,-0.125,-0.25,-1.0,-0.6296296296296297,0.050272014000000004,0,0.0,-0.13333333333333333,-0.18612043086703162,2.4,0.75,-0.5,0.0,0,308416.2788069291
1.0,0.9976659249869121,0.5805853703676848,0.5,1.25,0.5,0.48148148148148145,0.195781053,0,0.0,-0.06666666666666667,-0.012890693978456649,0.8,0.0,1.0,-0.2,0,399067.0907499266
-1.0,-0.39669644632375756,-0.4683656373433234,0.25,0.25,0.375,0.25925925925925924,0.23861713,0,0.0,0.03333333333333333,-0.24651244923185592,0.8,-1.21875,1.0,0.6,0,201996.61509683199
-1.0,-0.41070929959826313,-0.539038632803344,0.375,0.875,0.375,0.2222222222222222,0.300322518,0,0.0,0.9,0.8875154511742892,0.8,0.0,0.0,1.2,0,194395.4193436807
-1.0,-0.5809093709311659,-0.7114294537533511,0.5,0.125,0.375,0.7777777777777778,0.069753361,0,0.0,0.9333333333333333,1.480663959032315,0.4,0.0,0.0,1.6,0,195593.2178213116
0.0,-0.3604976931970442,-0.12128770299534253,-0.25,0.375,-0.5,-0.3333333333333333,0.21843974,0,0.0,-0.13333333333333333,-0.14356348225322269,0.8,3.4375,1.5,0.8,1,183126.36440211453
0.0,0.6010951267500638,0.41682940295986837,-0.625,-0.625,0.5,0.0,0.21140121399999998,0,0.0,-0.5333333333333333,-0.5991523927247042,-0.4,0.0,-0.5,-0.4,0,154696.06704256064
-1.0,-0.36632180474188564,-0.5941316158513988,0.25,-0.25,0.125,0.48148148148148145,0.136244425,0,0.0,-0.4666666666666667,-0.5147448348931661,-0.4,0.0,-0.5,-0.4,0,135290.4101754176
0.0,-0.24760659155382875,-0.2877296102392092,0.25,1.125,0.125,0.37037037037037035,0.306977489,0,0.0,0.06666666666666667,-0.02419212431573371,2.4,4.21875,2.0,0.8,0,187461.63658195786
-1.0,-0.5167138413910177,0.22160354661196122,3.875,1.375,0.75,1.5555555555555556,0.21140121399999998,0,0.0,-0.5333333333333333,-0.5991523927247042,-0.4,0.0,-0.5,-0.4,0,93218.65046050477
1.0,0.2936738113419643,0.718058330180208,-0.125,-0.375,-0.5,-0.37037037037037035,0.0,0,0.0,0.7333333333333333,1.065512978986403,-0.4,1.53125,1.0,0.4,0,265992.07369918824
-1.0,-0.6550642382188141,-0.6939680532084578,0.0,-0.5,-0.125,0.037037037037037035,0.333891544,0,0.0,0.16666666666666666,0.2258520218965213,-0.2,0.0,-0.5,-0.6,0,159300.19599285632
0.0,-0.14006763913972245,0.005208223365489321,-0.125,-0.625,-1.0,-0.25925925925925924,0.033493708,0,0.0,1.3666666666666667,0.9337806816175173,-0.2,2.6375,1.0,1.0,0,196494.96793346736
-1.0,-0.15777488608667067,-0.13968088721863525,-0.625,0.0,-0.5,0.0,0.43788524,0,0.0,-0.06666666666666667,0.07946318205897934,0.2,1.15,-0.5,0.4,0,101646.54225505065
0.0,0.07161325876561564,0.9213018344105989,-0.625,-0.375,-1.375,0.0,7.81528e-05,0,0.0,-0.1,0.1965389369592089,27.8,0.9125,1.0,4.0,0,74355.56431561772
0.0,0.23380256470201188,-0.01628295318993116,0.375,0.5,0.5,0.8518518518518519,0.041365446,0,0.0,0.2,0.05015009712166696,-0.4,0.0,0.0,0.2,0,247412.2016266581
-1.0,-0.5847345510358799,-0.6256125229764744,0.375,0.5,-0.125,-0.18518518518518517,0.036122292,0,0.0,-0.03333333333333333,-0.16016245806109836,-0.4,0.85,0.0,-0.4,0,203275.6843611061
0.0,0.4868927527183553,1.6831327292161868,-0.625,-0.25,0.5,1.5185185185185186,0.371148999,0,0.0,0.3,0.3143210312555183,-0.2,-0.9375,0.5,0.4,0,171519.12334211625
-1.0,-0.5308295804972732,-0.4752676687899215,0.375,-0.125,0.375,0.37037037037037035,0.17891679600000002,0,0.0,-0.23333333333333334,-0.29860497969274236,0.4,-4.425,0.0,0.4,0,191951.3782946607
1.0,1.2795612728415213,0.9143762626997063,-0.625,0.25,0.625,0.0,0.161531741,0,0.0,0.0,0.06410030019424333,-0.2,-5.4375,0.5,0.2,0,235321.32528076138
0.0,-0.3975543866200524,-0.3155209614915363,-0.75,0.25,-0.125,0.0,0.072157581,0,0.0,-0.7666666666666667,-0.8221790570369062,-0.2,0.0,-0.5,-0.6,1,117123.64402198582
1.0,1.0485338324829667,0.7555318909096472,-0.125,0.0,-1.0,-1.5555555555555556,0.037316452,0,0.0,0.23333333333333334,0.2583436341161928,18.2,-2.1125,1.5,1.4,0,343812.4942815572
-1.0,-0.8235803522279342,-0.7024047440795435,-0.125,-0.125,-0.5,-0.037037037037037035,0.282797669,0,0.0,0.26666666666666666,0.5972099593854847,0.0,0.0,-0.5,0.6,0,151444.55635782224
-1.0,-0.5955225955025821,-0.4978714675002525,0.25,-0.125,0.5,0.8148148148148148,0.0,0,0.0,0.16666666666666666,0.04891400317852728,-0.4,0.0,-0.5,0.4,1,192371.63348518216
1.0,0.48899218688021323,0.4113324221852027,0.25,0.0,-0.125,0.37037037037037035,0.17891679600000002,0,0.0,-0.23333333333333334,-0.29860497969274236,0.4,-4.425,0.0,0.4,0,297190.79755479604
-1.0,-0.6133172745756474,-0.7898113552302627,0.375,0.5,-0.125,-0.18518518518518517,0.20014680199999998,0,0.0,-0.06666666666666667,-0.23132615221613986,1.2,-0.8125,0.5,-0.6,0,247758.87359181212
-1.0,-0.44642197239205306,-0.5730472428665927,0.125,0.5,0.5,1.3703703703703705,0.24320451899999998,0,0.0,-0.6666666666666666,-0.6570722232032492,-0.4,-2.25,-0.5,-0.6,0,118142.77676873027
-1.0,-0.33183104591154866,-0.4863439368579969,0.5,1.625,1.125,0.37037037037037035,0.037177818,0,0.0,0.9,1.0475013243863676,-0.2,8.75,0.0,0.8,0,243134.59261656695
0.0,-0.42178098420432475,-0.21046788303885358,0.0,-0.375,-0.125,-0.18518518518518517,0.225824954,1,0.0,0.5333333333333333,0.22479251280240156,1.0,4.05,1.0,-0.2,0,183849.11426807765
-1.0,-0.48944948764296076,-0.49652696006153046,0.25,0.625,0.125,0.7037037037037037,0.14890389099999998,0,0.0,-0.5333333333333333,-0.588557301783507,-0.2,3.3125,1.0,-0.2,0,129353.56650175535
1.0,0.4660179738575258,0.4685740508136474,0.25,-0.25,-0.125,0.18518518518518517,0.13321533300000002,0,0.0,0.8,1.0789334275119196,0.2,3.1625,1.0,0.2,1,259788.2130944612
0.0,-0.4352817318411371,-0.16035651866591533,-0.125,-0.125,-1.0,-0.6296296296296297,0.034331497,0,0.0,0.0,0.035670139502030726,0.2,0.0,-0.5,0.2,0,156253.57861987976
1.0,0.971701515413447,0.9221945673097461,0.375,0.0,-1.0,-0.6666666666666666,0.037316452,0,0.0,0.23333333333333334,0.2583436341161928,18.2,-2.1125,1.5,1.4,0,455932.1946330631
-1.0,-0.13311081912129055,-0.5992182851766004,0.75,1.0,1.25,1.1481481481481481,0.24603154800000002,0,1.0,-0.1,-0.376832067808582,0.4,11.34375,1.0,0.0,0,245768.0962024291
-1.0,-0.5052313328188993,0.4302370136895647,-0.625,-0.375,0.5,0.0,0.195781053,0,0.0,-0.06666666666666667,-0.012890693978456649,0.8,0.0,1.0,-0.2,0,250152.9386639471
0.0,-0.3168476733960432,-0.13804437494449973,-0.125,0.875,0.125,-0.2222222222222222,0.089039719,0,0.0,0.26666666666666666,0.47518982871269644,0.6,0.0,-0.5,1.6,0,204373.13330684707
-1.0,-0.44735928167023703,-0.3520449196501667,-0.625,-0.375,-1.5,0.0,0.0,0,0.0,-0.6,-0.6401200776973336,7.4,5.5375,0.0,0.4,0,76470.71673389926
0.0,0.11554932300972685,-0.06815143934282088,0.25,0.125,-0.125,0.2222222222222222,6.99893e-05,0,0.0,0.7,0.8871622814762493,-0.2,-4.125,0.0,2.6,0,87733.4971227562
0.0,-0.3169961270340959,-0.37700402455374676,0.0,0.375,0.125,-0.25925925925925924,0.23220508399999998,0,0.0,-0.03333333333333333,-0.0750485608334805,-0.2,-5.125,-0.5,0.0,0,241451.96913834466
-1.0,-0.46962920548796927,-0.3683763618687508,-0.625,-0.625,0.5,0.0,0.075778755,0,0.0,-0.6333333333333333,-0.6794984990287833,0.2,0.0,-0.5,-0.2,0,101233.85675328152
0.0,0.3790442204470771,1.3876922299837848,-0.625,0.875,0.125,1.5185185185185186,0.069753361,0,0.0,0.9333333333333333,1.480663959032315,0.4,0.0,0.0,1.6,0,269906.91290695465
0.0,-0.30808427137610306,-0.13831574246792816,0.0,-0.25,-0.5,-0.25925925925925924,0.151346216,0,1.0,0.23333333333333334,0.10665724880805227,1.6,-0.4375,1.5,-0.4,0,196934.9450430896
1.0,0.26236613379857604,0.5341895598527734,-0.125,-0.125,-1.0,-0.48148148148148145,0.086885265,0,0.0,-0.5,-0.5311672258520219,0.0,4.04375,-0.5,-0.6,0,215765.72605417
-1.0,-0.7083434166756258,-0.6835355276011981,0.0,-0.625,-1.0,-0.5925925925925926,0.151346216,0,1.0,0.23333333333333334,0.10665724880805227,1.6,-0.4375,1.5,-0.4,0,183658.92522643995
0.0,0.14984724528011736,0.9323366926664943,-0.625,1.5,0.5,1.4444444444444444,7.81528e-05,0,0.0,-0.1,0.1965389369592089,27.8,0.9125,1.0,4.0,0,146446.7322033805
2.0,0.9433380430413274,1.0559619162898577,0.0,-0.5,-1.0,-0.7407407407407407,0.225824954,1,0.0,0.5333333333333333,0.22479251280240156,1.0,4.05,1.0,-0.2,0,313456.60026203573
1.0,0.7382737533804326,0.5592829757444835,0.5,-0.375,-0.125,0.14814814814814814,0.23220508399999998,0,0.0,-0.03333333333333333,-0.0750485608334805,-0.2,-5.125,-0.5,0.0,0,281356.0469285142
-1.0,-0.13980307137820502,-0.5081099639963289,-0.625,1.25,0.375,1.4444444444444444,0.017647053,0,0.0,-0.7666666666666667,-0.8504326328800988,-0.4,0.0,-0.5,-0.6,0,147769.29790083534
0.0,-0.030701927601381844,-0.06847905668565606,0.375,-0.375,0.25,0.8518518518518519,0.0,0,0.0,0.16666666666666666,0.04891400317852728,-0.4,0.0,-0.5,0.4,1,278417.45479347464
1.0,0.2191266975819818,0.32685229395910337,-0.125,-0.25,-1.0,-0.5555555555555556,0.0,0,0.0,-0.23333333333333334,-0.3374536464771323,0.6,-1.75,0.0,-0.2,0,276683.0713440723
-1.0,-0.5933225783315131,-0.6471793405257505,0.25,-0.125,-1.25,0.0,0.0,0,0.0,-0.06666666666666667,-0.2827123432809465,0.0,0.0,-0.5,0.2,0,251801.8379988274
0.0,1.182994694607419,0.8435600575979678,-0.625,-0.125,-1.5,0.0,0.075778755,0,0.0,-0.6333333333333333,-0.6794984990287833,0.2,0.0,-0.5,-0.2,0,256057.8397069474
1.0,1.5077532776518285,0.967394162260775,0.625,0.0,0.125,0.9629629629629629,0.0,0,0.0,0.7333333333333333,1.065512978986403,-0.4,1.53125,1.0,0.4,0,408842.5419791431
-1.0,-0.737549217316237,-0.5139758098310974,-0.125,0.0,-0.5,-0.4074074074074074,0.069660344,0,0.0,0.2,0.1472717640826417,0.4,0.0,0.0,-0.2,0,97107.06214409883
0.0,0.2009844808004302,-0.03761391120370895,0.375,-0.5,0.5,1.4074074074074074,0.011654127,0,0.0,-0.7,-0.7716757902171993,-0.4,0.0,-0.5,-0.6,0,104511.38324996011
-1.0,-0.4938386338048236,0.4230643643032537,-0.625,1.125,0.5,1.4074074074074074,0.011654127,0,0.0,-0.7,-0.7716757902171993,-0.4,0.0,-0.5,-0.6,0,122245.14345587832
0.0,0.8999208115889507,0.6359704492120897,-0.75,0.25,-1.625,0.0,0.072157581,0,0.0,-0.7666666666666667,-0.8221790570369062,-0.2,0.0,-0.5,-0.6,1,207331.55668092312
0.0,0.053428884243850845,0.014326680493490737,0.25,0.25,0.5,0.4074074074074074,0.127811589,0,0.0,0.1,0.3535228677379481,0.6,-3.625,0.0,0.0,0,226928.1985714753
1.0,1.118163686545738,0.7960168387348275,-0.625,0.125,0.5,0.0,0.371148999,0,0.0,0.3,0.3143210312555183,-0.2,-0.9375,0.5,0.4,0,199088.42106447765
0.0,0.4113723454049353,1.208800039745721,-0.625,0.875,-1.5,1.4074074074074074,0.195781053,0,0.0,-0.06666666666666667,-0.012890693978456649,0.8,0.0,1.0,-0.2,0,303051.3985445322
1.0,0.6493795262627833,0.5089894414308973,0.375,-0.5,0.375,0.37037037037037035,0.111627393,0,0.0,0.8333333333333334,1.2277944552357407,1.2,6.6875,0.5,0.0,0,353797.7096461763
-1.0,-0.6706156039358369,-0.5846222631870117,0.0,-0.125,-0.5,0.14814814814814814,0.300322518,0,0.0,0.9,0.8875154511742892,0.8,0.0,0.0,1.2,0,185360.9451943371
1.0,1.2099458827362572,2.201736127742204,0.5,-0.125,0.875,1.4814814814814814,0.069753361,0,0.0,0.9333333333333333,1.480663959032315,0.4,0.0,0.0,1.6,0,323267.74305091245
0.0,-0.009771303170197252,-0.008870255860579102,0.25,-0.375,-0.125,-0.07407407407407407,0.049637257000000004,0,0.0,0.3,0.4368709164753664,-0.4,-4.19375,0.0,0.0,0,270794.7140546706
-1.0,-0.2882826604379056,-0.23538755390225058,-0.625,0.25,-1.5,0.0,0.127375905,0,0.0,0.6,0.5551827653187357,0.2,0.0,1.0,1.2,0,192163.5471837525
-1.0,-0.07764666009482495,-0.0809195953716681,-0.625,0.75,1.5,0.0,7.81528e-05,0,0.0,-0.1,0.1965389369592089,27.8,0.9125,1.0,4.0,0,139050.3426348431
1.0,1.0431374181986321,0.578120224206204,0.5,-0.5,0.5,0.3333333333333333,0.000991363,0,0.0,0.26666666666666666,0.26452410383189123,0.2,0.0,0.0,1.2,0,384122.776724931
-1.0,0.6886032054670187,1.7030361496651072,-0.625,-0.5,-1.5,0.0,0.011654127,0,0.0,-0.7,-0.7716757902171993,-0.4,0.0,-0.5,-0.6,0,174590.37332325432
0.0,0.02242840390120482,0.03265585299108034,-0.625,0.375,0.5,0.0,0.069753361,0,0.0,0.9333333333333333,1.480663959032315,0.4,0.0,0.0,1.6,0,245833.60909408514
1.0,1.470170218349205,0.9965369987946198,0.25,0.25,0.125,0.8148148148148148,0.090799103,0,0.0,1.6333333333333333,2.4365177467773265,0.0,0.0,2.0,2.4,0,324328.04766366305
0.0,0.1536754415623059,1.0440326370520274,0.5,-0.375,0.875,0.0,0.034656082000000005,0,0.0,-0.8333333333333334,-0.9035846724351051,-0.4,0.0,-0.5,-0.6,0,109451.03782746162
0.0,0.20385730175876296,-0.10795154241215743,0.25,0.25,-0.125,0.14814814814814814,0.049637257000000004,0,0.0,0.3,0.4368709164753664,-0.4,-4.19375,0.0,0.0,0,273668.1661394873
0.0,-0.2986041743135703,-0.02040404172807392,0.0,0.375,-0.125,0.25925925925925924,0.000995363,0,0.0,0.5666666666666667,0.4177997527812114,-0.2,0.0,0.0,0.4,0,193605.7772848777
1.0,0.5856435626213875,0.5716169994654676,-0.125,0.375,0.25,1.2962962962962963,0.089039719,0,0.0,0.26666666666666666,0.47518982871269644,0.6,0.0,-0.5,1.6,0,215649.3756794293
0.0,0.06080118194302082,0.24854026721198122,0.25,0.5,0.5,0.8148148148148148,0.130617806,0,0.0,0.4666666666666667,0.9064100300194243,1.4,0.0,0.0,1.2,0,395402.9602870648
-1.0,-0.8153827895727208,-0.40460999294131306,-0.125,0.125,-0.5,-0.37037037037037035,0.265088676,0,0.0,0.4,0.0005297545470598623,-0.4,6.48125,1.0,-0.2,0,159623.08159881574
0.0,-0.7451816597544894,-0.47268946998885186,0.0,-0.25,-0.125,-0.14814814814814814,0.033493708,0,0.0,1.3666666666666667,0.9337806816175173,-0.2,2.6375,1.0,1.0,0,172845.8965445428
2.0,1.1150486737314924,1.0892886422313803,0.25,-0.25,0.125,0.37037037037037035,0.0,0,0.0,0.4666666666666667,0.5936782624050856,-0.4,-0.5625,-0.5,0.4,0,302203.0251771902
-1.0,-0.3597613674288954,0.6145280587660976,-0.75,-0.5,-1.625,0.0,0.072157581,0,0.0,-0.7666666666666667,-0.8221790570369062,-0.2,0.0,-0.5,-0.6,1,116775.28557654134
1.0,1.0409985511286406,0.7501090974138424,0.375,0.75,1.375,1.1111111111111112,0.23220508399999998,0,0.0,-0.03333333333333333,-0.0750485608334805,-0.2,-5.125,-0.5,0.0,0,341698.9327071345
-1.0,-0.7874197827629801,0.0020697423214446724,-0.625,-0.25,-0.5,1.3703703703703705,0.034656082000000005,0,0.0,-0.8333333333333334,-0.9035846724351051,-0.4,0.0,-0.5,-0.6,0,61670.348212316
0.0,0.1546825010481758,0.04317648467763209,0.375,0.375,0.375,0.07407407407407407,0.037177818,0,0.0,0.9,1.0475013243863676,-0.2,8.75,0.0,0.8,0,286233.9949024883
